processo_id,data_distribuicao,data_ultima_mov,lead_time_days,uf,tipo_acao,valor_causa,risco_cpc25,probabilidade_perda,valor_provisao,custo_defesa,status
PROC-2026-01447,2018-11-07,2022-12-01,1485,SP,Cível - Execução,476464.63,Provável,0.79,377544.6,83082.16,Encerrado
PROC-2026-01448,2015-07-05,2024-02-04,3136,SP,Cível - Outros,67354.08,Provável,0.73,49083.82,78774.96,Encerrado
PROC-2026-01449,2016-07-06,2021-08-21,1872,SP,Cível - Outros,442600.54,Provável,0.97,428393.74,44596.61,Ativo
PROC-2026-01450,2019-09-16,2030-05-09,3888,SP,Cível - Execução,478625.85,Provável,0.79,377161.21,249261.5,Encerrado
PROC-2026-01451,2018-01-22,2020-11-07,1020,SP,Cível - Execução,52864.32,Provável,0.83,43893.41,54117.43,Encerrado
PROC-2026-01452,2019-07-30,2023-12-12,1596,SP,Cível - Execução,459512.47,Possível,0.39,229756.23,78784.55,Encerrado
PROC-2026-01453,2019-07-29,2021-03-12,592,SP,Cível - Outros,263359.25,Possível,0.42,131679.62,13203.77,Ativo
PROC-2026-01454,2016-10-06,2020-11-09,1495,SP,Cível - Execução,199158.82,Provável,0.73,145152.92,65680.63,Encerrado
PROC-2026-01455,2017-07-20,2022-12-15,1974,SP,Cível - Execução,123780.11,Provável,0.74,91599.95,104670.85,Encerrado
PROC-2026-01456,2017-01-10,2032-01-04,5472,SP,Cível - Execução,7358.68,Provável,0.79,5787.13,288602.51,Encerrado
PROC-2026-01457,2016-07-04,2034-09-10,6642,SP,Cível - Outros,59511.95,Provável,0.86,51335.5,218478.27,Ativo
PROC-2026-01458,2016-07-05,2031-02-05,5328,SP,Cível - Execução,195472.75,Provável,0.86,167858.24,283110.58,Encerrado
PROC-2026-01459,2017-08-12,2028-07-25,4000,SP,Cível - Execução,436705.19,Provável,0.88,386383.94,223127.17,Encerrado
PROC-2026-01460,2018-10-27,2022-08-30,1403,SP,Cível - Execução,24195.17,Provável,0.9,21717.12,38635.6,Ativo
PROC-2026-01461,2015-09-09,2018-06-20,1015,SP,Cível - Execução,122652.26,Possível,0.69,61326.13,36958.41,Encerrado
PROC-2026-01462,2015-09-09,2018-12-22,1200,SP,Cível - Execução,493639.69,Possível,0.33,246819.84,34812.49,Encerrado
PROC-2026-01463,2018-03-13,2038-08-29,7474,SP,Cível - Execução,226293.71,Provável,0.85,192198.36,284876.4,Encerrado
PROC-2026-01464,2018-10-01,2020-09-14,714,SP,Cível - Outros,299079.2,Possível,0.63,149539.6,14823.44,Ativo
PROC-2026-01465,2015-08-06,2017-11-02,819,SP,Cível - Execução,472720.23,Provável,0.83,391769.97,15604.99,Ativo
PROC-2026-01466,2019-06-15,2023-04-01,1386,SP,Cível - Outros,48937.54,Provável,0.75,36666.82,29469.61,Encerrado
PROC-2026-01467,2016-03-17,2020-02-13,1428,SP,Cível - Indenizatória,422922.4,Provável,0.83,351598.41,80114.86,Encerrado
PROC-2026-01468,2017-03-09,2023-11-15,2442,SP,Cível - Execução,165657.57,Provável,0.87,144160.95,107273.74,Ativo
PROC-2026-01469,2017-07-19,2019-01-31,561,SP,Cível - Execução,202821.2,Provável,0.99,200374.94,34498.43,Ativo
PROC-2026-01470,2018-10-04,2027-03-27,3096,SP,Cível - Execução,492632.94,Provável,0.71,350905.77,167729.76,Encerrado
PROC-2026-01471,2019-07-17,2022-07-26,1105,SP,Cível - Execução,33184.96,Provável,0.84,27887.77,38595.58,Ativo
PROC-2026-01472,2017-07-01,2026-02-14,3150,SP,Cível - Execução,156948.43,Provável,0.88,137548.13,91059.22,Encerrado
PROC-2026-01473,2018-01-21,2047-09-28,10842,SP,Cível - Execução,72217.66,Possível,0.52,36108.83,347926.82,Encerrado
PROC-2026-01474,2015-07-22,2017-04-30,648,SP,Cível - Outros,194620.42,Provável,0.76,147817.91,18975.6,Encerrado
PROC-2026-01475,2019-07-27,2025-07-31,2196,SP,Cível - Execução,238743.14,Provável,0.92,219047.06,94858.88,Encerrado
PROC-2026-01476,2017-07-31,2027-03-08,3507,SP,Cível - Execução,353574.71,Provável,0.82,288866.07,193002.95,Encerrado
PROC-2026-01477,2015-04-07,2028-05-02,4774,SP,Cível - Outros,332754.97,Provável,0.83,277581.43,232555.28,Encerrado
PROC-2026-01478,2019-05-12,2040-03-25,7623,SP,Cível - Execução,103533.03,Possível,0.43,51766.51,183635.33,Ativo
PROC-2026-01479,2016-04-22,2038-02-26,7980,SP,Cível - Outros,490336.2,Provável,0.86,422265.83,375620.57,Ativo
PROC-2026-01480,2015-04-15,2017-08-20,858,SP,Cível - Execução,404269.93,Provável,0.75,303759.83,14668.44,Ativo
PROC-2026-01481,2018-11-19,2022-05-03,1261,SP,Cível - Indenizatória,459854.22,Provável,0.91,416898.4,82849.53,Encerrado
PROC-2026-01482,2017-10-26,2034-01-06,5916,SP,Cível - Outros,16461.14,Provável,0.92,15141.53,316826.65,Encerrado
PROC-2026-01483,2017-12-18,2027-10-27,3600,SP,Cível - Execução,310796.34,Provável,0.72,223045.0,106164.54,Ativo
PROC-2026-01484,2015-03-04,2018-07-02,1216,SP,Cível - Execução,403475.6,Provável,0.95,384795.65,60138.02,Encerrado
PROC-2026-01485,2019-06-12,2020-10-10,486,SP,Cível - Execução,290732.37,Provável,0.85,247219.71,18780.49,Ativo
PROC-2026-01486,2018-11-29,2021-04-27,880,SP,Cível - Outros,258717.51,Provável,0.74,192269.3,31189.08,Ativo
PROC-2026-01487,2018-07-24,2035-04-26,6120,SP,Cível - Execução,424144.13,Provável,0.86,365930.19,221325.02,Ativo
PROC-2026-01488,2017-05-09,2024-07-09,2618,SP,Cível - Execução,148014.8,Provável,0.78,115740.8,73104.97,Encerrado
PROC-2026-01489,2018-06-17,2020-11-21,888,SP,Cível - Execução,381957.96,Possível,0.55,190978.98,15500.08,Ativo
PROC-2026-01490,2015-08-10,2019-11-27,1570,SP,Cível - Execução,492524.66,Provável,0.88,434519.97,84646.97,Encerrado
PROC-2026-01491,2018-08-06,2030-06-04,4320,SP,Cível - Execução,479593.03,Provável,0.88,420137.16,190007.14,Ativo
PROC-2026-01492,2016-03-04,2024-05-03,2982,SP,Cível - Outros,276899.14,Provável,0.95,263453.4,117565.4,Encerrado
PROC-2026-01493,2018-05-02,2027-04-15,3270,SP,Cível - Execução,410787.49,Provável,0.71,292755.92,215027.91,Encerrado
PROC-2026-01494,2019-09-12,2036-11-07,6266,SP,Cível - Execução,151312.23,Provável,0.73,110027.92,313408.36,Ativo
PROC-2026-01495,2018-11-14,2022-02-16,1190,SP,Cível - Execução,260745.03,Provável,0.79,205023.4,33838.55,Encerrado
PROC-2026-01496,2018-04-02,2020-09-17,899,SP,Cível - Execução,53605.77,Provável,0.84,44836.13,41893.85,Ativo
PROC-2026-01497,2015-10-09,2023-10-03,2916,SP,Cível - Outros,301063.96,Provável,0.77,231411.67,80579.66,Ativo
PROC-2026-01498,2016-10-25,2017-12-19,420,SP,Cível - Outros,429313.51,Provável,0.71,304738.17,17147.63,Encerrado
PROC-2026-01499,2016-05-19,2025-12-18,3500,SP,Cível - Execução,230635.94,Possível,0.6,115317.97,162963.04,Encerrado
PROC-2026-01500,2018-12-04,2025-11-10,2533,SP,Cível - Indenizatória,160093.89,Provável,0.82,131210.85,127541.57,Encerrado
PROC-2026-01501,2019-02-13,2034-08-15,5662,SP,Cível - Outros,59486.49,Provável,0.78,46155.04,252226.3,Ativo
PROC-2026-01502,2016-04-07,2019-03-18,1075,SP,Cível - Outros,16199.08,Possível,0.41,8099.54,47903.45,Encerrado
PROC-2026-01503,2017-10-04,2024-05-18,2418,SP,Cível - Execução,444535.87,Provável,0.83,368401.55,131209.86,Encerrado
PROC-2026-01504,2016-10-04,2024-01-01,2645,SP,Cível - Execução,183847.92,Provável,0.9,165598.89,161149.06,Encerrado
PROC-2026-01505,2015-01-16,2030-10-21,5757,SP,Cível - Execução,266159.88,Provável,0.96,256671.1,119250.28,Ativo
PROC-2026-01506,2017-09-14,2026-11-14,3348,SP,Cível - Outros,8069.49,Provável,0.86,6899.57,130226.68,Encerrado
PROC-2026-01507,2019-03-16,2024-01-09,1760,SP,Cível - Execução,276843.91,Provável,0.82,228063.22,49556.79,Encerrado
PROC-2026-01508,2019-06-11,2026-05-26,2541,SP,Cível - Execução,159532.54,Provável,0.92,147108.01,75031.18,Encerrado
PROC-2026-01509,2018-07-28,2021-05-05,1012,SP,Cível - Execução,331822.6,Provável,0.74,247177.98,42057.51,Ativo
PROC-2026-01510,2017-08-21,2022-10-06,1872,SP,Cível - Outros,130871.73,Provável,0.81,106598.44,39429.96,Encerrado
PROC-2026-01511,2018-04-28,2019-06-02,400,SP,Cível - Outros,259964.9,Provável,0.87,225159.57,9309.4,Ativo
PROC-2026-01512,2017-04-14,2023-11-22,2413,SP,Cível - Outros,74203.99,Provável,0.92,67982.66,113472.55,Ativo
PROC-2026-01513,2016-03-03,2029-07-29,4896,SP,Cível - Execução,146071.6,Possível,0.33,73035.8,282438.26,Ativo
PROC-2026-01514,2016-03-05,2018-07-11,858,SP,Cível - Execução,192979.06,Possível,0.46,96489.53,16246.26,Encerrado
PROC-2026-01515,2017-12-22,2033-06-25,5664,SP,Cível - Execução,345156.75,Possível,0.37,172578.38,164850.88,Encerrado
PROC-2026-01516,2016-12-31,2019-03-27,816,SP,Cível - Execução,256857.71,Provável,0.93,239592.48,14089.43,Encerrado
PROC-2026-01517,2016-11-13,2022-06-27,2052,SP,Cível - Outros,111695.14,Provável,0.87,96897.26,119453.7,Encerrado
PROC-2026-01518,2017-06-30,2027-04-30,3591,SP,Cível - Execução,307110.07,Provável,0.97,297808.37,207545.96,Encerrado
PROC-2026-01519,2015-11-11,2022-05-11,2373,SP,Cível - Indenizatória,96399.54,Provável,0.8,77008.93,149493.32,Encerrado
PROC-2026-01520,2015-12-12,2029-06-13,4932,SP,Cível - Indenizatória,187957.27,Provável,0.86,161973.17,155540.22,Encerrado
PROC-2026-01521,2016-06-26,2028-06-14,4371,SP,Cível - Outros,126197.62,Provável,0.84,106445.8,86945.53,Encerrado
PROC-2026-01522,2019-06-30,2027-09-12,2996,SP,Trabalhista,337667.6,Provável,0.83,280606.65,129012.92,Ativo
PROC-2026-01523,2015-05-29,2021-05-12,2175,SP,Cível - Indenizatória,286321.62,Provável,0.91,260566.39,106296.16,Encerrado
PROC-2026-01524,2017-07-06,2025-05-07,2862,SP,Cível - Execução,169442.94,Possível,0.39,84721.47,63641.11,Encerrado
PROC-2026-01525,2018-04-26,2038-09-23,7455,SP,Cível - Execução,375309.22,Provável,0.78,294494.54,322943.39,Ativo
PROC-2026-01526,2015-03-28,2022-01-09,2479,SP,Cível - Execução,465790.21,Possível,0.33,232895.11,135531.32,Encerrado
PROC-2026-01527,2017-12-19,2032-12-28,5488,SP,Cível - Execução,174016.3,Provável,0.84,145675.93,193408.65,Ativo
PROC-2026-01528,2017-09-28,2019-07-04,644,SP,Cível - Execução,364198.26,Provável,0.92,335120.64,19351.43,Ativo
PROC-2026-01529,2015-04-20,2023-12-04,3150,SP,Cível - Indenizatória,410351.89,Provável,0.79,324392.86,96876.62,Encerrado
PROC-2026-01530,2017-06-12,2020-01-04,936,SP,Cível - Outros,255567.28,Provável,0.84,213770.17,52061.24,Encerrado
PROC-2026-01531,2018-03-13,2021-09-29,1296,SP,Cível - Execução,12216.43,Possível,0.63,6108.22,68839.18,Ativo
PROC-2026-01532,2015-07-19,2024-04-19,3197,SP,Cível - Execução,425437.67,Provável,0.8,341030.33,174220.69,Ativo
PROC-2026-01533,2019-01-15,2021-10-23,1012,SP,Cível - Execução,41721.28,Provável,0.78,32677.95,27863.38,Ativo
PROC-2026-01534,2017-08-27,2034-04-26,6086,SP,Cível - Outros,63629.34,Provável,0.99,62911.2,388126.96,Ativo
PROC-2026-01535,2016-02-03,2018-10-31,1001,SP,Cível - Execução,382555.56,Provável,0.85,324594.46,64470.75,Encerrado
PROC-2026-01536,2018-12-12,2023-08-24,1716,SP,Cível - Execução,357669.07,Provável,0.92,328433.11,113190.31,Encerrado
PROC-2026-01537,2019-01-22,2025-03-11,2240,SP,Cível - Execução,499015.82,Provável,0.81,405244.07,119126.46,Ativo
PROC-2026-01538,2017-08-03,2037-05-15,7225,SP,Cível - Execução,67947.3,Provável,0.87,58806.89,193135.13,Ativo
PROC-2026-01539,2017-08-03,2031-07-25,5104,SP,Cível - Outros,263805.14,Possível,0.49,131902.57,126351.91,Ativo
PROC-2026-01540,2017-02-16,2031-05-29,5215,SP,Cível - Execução,361477.5,Provável,0.97,350907.5,188101.37,Encerrado
PROC-2026-01541,2018-01-21,2027-01-10,3276,SP,Cível - Execução,488586.54,Provável,0.93,452980.08,188168.37,Encerrado
PROC-2026-01542,2019-02-18,2024-10-16,2067,SP,Cível - Execução,398316.16,Provável,0.8,317961.82,90749.93,Ativo
PROC-2026-01543,2017-02-25,2022-08-02,1984,SP,Cível - Execução,42227.39,Provável,0.86,36476.04,79267.48,Ativo
PROC-2026-01544,2019-07-21,2035-01-28,5670,SP,Cível - Execução,222406.49,Provável,0.9,200706.19,168835.96,Ativo
PROC-2026-01545,2019-09-24,2023-04-11,1295,SP,Cível - Execução,479222.75,Provável,0.92,442900.19,53870.56,Ativo
PROC-2026-01546,2018-12-23,2026-03-15,2639,SP,Cível - Outros,32496.35,Provável,1.0,32372.45,64367.09,Ativo
PROC-2026-01547,2016-09-13,2018-12-06,814,SP,Cível - Execução,261184.37,Possível,0.36,130592.18,43243.36,Ativo
PROC-2026-01548,2019-04-28,2028-01-09,3178,SP,Cível - Execução,487298.78,Provável,0.73,355125.38,75662.69,Ativo
PROC-2026-01549,2015-10-31,2035-09-08,7252,SP,Cível - Indenizatória,91198.85,Provável,0.88,80008.63,381393.32,Encerrado
PROC-2026-01550,2017-04-30,2021-08-07,1560,SP,Cível - Execução,286068.67,Provável,0.91,260320.65,67247.1,Encerrado
PROC-2026-01551,2018-03-13,2029-04-24,4060,SP,Cível - Execução,82032.5,Provável,0.98,80583.74,194813.9,Ativo
PROC-2026-01552,2015-08-11,2037-03-09,7881,SP,Cível - Execução,300325.24,Provável,0.97,290071.77,457039.89,Ativo
PROC-2026-01553,2018-08-21,2029-10-02,4060,SP,Cível - Execução,395213.99,Provável,0.88,346011.14,75714.51,Encerrado
PROC-2026-01554,2018-11-19,2028-06-19,3500,SP,Cível - Execução,291577.71,Provável,0.83,243203.68,187086.93,Ativo
PROC-2026-01555,2018-08-04,2024-07-09,2166,SP,Cível - Execução,296931.06,Provável,0.81,241310.9,81727.29,Ativo
PROC-2026-01556,2015-03-17,2018-09-12,1275,SP,Cível - Indenizatória,318956.6,Provável,0.78,248439.87,82878.15,Encerrado
PROC-2026-01557,2018-03-04,2026-01-29,2888,SP,Cível - Execução,166817.15,Provável,0.94,156679.62,185661.34,Encerrado
PROC-2026-01558,2018-10-07,2039-04-20,7500,SP,Cível - Outros,417043.44,Provável,0.86,360588.76,398899.27,Encerrado
PROC-2026-01559,2018-10-02,2028-09-24,3645,SP,Cível - Execução,48950.0,Provável,0.84,41346.3,93764.8,Ativo
PROC-2026-01560,2018-12-17,2059-09-08,14875,SP,Cível - Outros,408253.29,Provável,0.97,395726.18,403063.46,Ativo
PROC-2026-01561,2019-06-09,2022-07-03,1120,SP,Cível - Execução,15000.6,Provável,0.76,11458.2,41896.63,Encerrado
PROC-2026-01562,2016-06-27,2035-11-03,7068,SP,Cível - Execução,484981.9,Provável,0.76,367998.8,291730.07,Ativo
PROC-2026-01563,2018-12-02,2024-09-07,2106,SP,Cível - Execução,492073.67,Provável,0.78,382285.29,127795.93,Ativo
PROC-2026-01564,2018-10-09,2039-09-01,7632,SP,Cível - Execução,453221.92,Provável,0.97,438382.87,495021.42,Encerrado
PROC-2026-01565,2017-01-03,2035-03-30,6660,SP,Cível - Outros,479887.4,Provável,0.99,475989.81,329511.1,Ativo
PROC-2026-01566,2019-03-16,2033-10-08,5320,SP,Cível - Execução,484878.81,Possível,0.52,242439.41,215732.45,Ativo
PROC-2026-01567,2019-08-11,2020-07-12,336,SP,Cível - Outros,475892.52,Provável,0.86,407273.9,19769.4,Ativo
PROC-2026-01568,2019-05-06,2024-05-15,1836,SP,Cível - Execução,324245.61,Provável,0.92,297959.47,30851.31,Encerrado
PROC-2026-01569,2018-02-08,2020-12-18,1044,SP,Cível - Outros,388003.65,Provável,0.9,350822.04,24065.4,Ativo
PROC-2026-01570,2016-09-04,2029-05-07,4628,SP,Cível - Execução,300019.08,Provável,0.95,283524.13,176464.79,Ativo
PROC-2026-01571,2019-02-03,2029-01-14,3633,SP,Cível - Execução,466921.05,Provável,0.71,329874.85,171361.82,Encerrado
PROC-2026-01572,2019-01-30,2046-06-13,9996,SP,Cível - Execução,467298.08,Provável,0.71,330663.97,415041.26,Ativo
PROC-2026-01573,2015-09-27,2025-08-05,3600,SP,Cível - Indenizatória,34949.41,Provável,0.77,27058.11,205891.8,Ativo
PROC-2026-01574,2018-03-22,2021-03-04,1078,SP,Cível - Execução,18806.53,Possível,0.61,9403.26,32838.15,Encerrado
PROC-2026-01575,2015-05-20,2019-02-28,1380,SP,Cível - Execução,230468.55,Provável,0.8,185458.75,90277.03,Encerrado
PROC-2026-01576,2016-08-09,2023-05-10,2465,SP,Cível - Execução,236305.71,Provável,0.75,176897.27,71965.95,Encerrado
PROC-2026-01577,2016-07-20,2024-04-27,2838,SP,Cível - Execução,202449.94,Provável,0.95,192834.15,96426.42,Ativo
PROC-2026-01578,2015-07-31,2071-11-12,20558,SP,Cível - Execução,235678.58,Provável,0.87,204774.53,1305550.67,Ativo
PROC-2026-01579,2017-06-10,2026-02-03,3160,SP,Cível - Execução,384975.29,Provável,0.77,296285.4,58000.42,Encerrado
PROC-2026-01580,2015-01-10,2017-01-04,725,SP,Cível - Outros,110789.0,Provável,0.87,96661.94,42434.16,Encerrado
PROC-2026-01581,2015-06-22,2022-10-13,2670,SP,Cível - Outros,196125.92,Provável,0.71,138617.93,94607.32,Encerrado
PROC-2026-01582,2016-09-22,2018-02-10,506,SP,Cível - Outros,179285.0,Provável,0.94,169309.03,23815.49,Encerrado
PROC-2026-01583,2016-10-12,2026-03-24,3450,SP,Cível - Execução,80951.72,Provável,0.9,72803.19,115995.98,Encerrado
PROC-2026-01584,2019-04-23,2024-02-05,1749,SP,Cível - Execução,25242.61,Provável,0.97,24594.4,52461.63,Ativo
PROC-2026-01585,2018-10-11,2021-06-16,979,SP,Cível - Execução,430611.26,Possível,0.64,215305.63,61844.79,Ativo
PROC-2026-01586,2019-08-09,2024-09-21,1870,SP,Cível - Indenizatória,290201.34,Provável,0.96,277270.2,77008.96,Encerrado
PROC-2026-01587,2015-02-13,2023-05-26,3024,SP,Cível - Indenizatória,214993.08,Provável,0.88,188578.86,164426.83,Encerrado
PROC-2026-01588,2017-11-06,2023-04-21,1992,SP,Cível - Execução,318920.09,Provável,0.81,256883.59,71455.89,Ativo
PROC-2026-01589,2016-10-20,2023-07-31,2475,SP,Cível - Execução,463753.9,Possível,0.65,231876.95,52920.03,Ativo
PROC-2026-01590,2017-09-28,2025-10-21,2945,SP,Cível - Execução,16762.0,Provável,0.93,15596.64,99011.17,Encerrado
PROC-2026-01591,2018-04-13,2024-06-23,2263,SP,Cível - Execução,204423.45,Provável,0.95,193323.27,147892.99,Ativo
PROC-2026-01592,2017-05-23,2024-07-27,2622,SP,Cível - Execução,203229.33,Provável,0.82,167544.98,49937.67,Encerrado
PROC-2026-01593,2016-03-27,2036-04-19,7328,SP,Cível - Execução,32090.78,Provável,0.88,28165.65,373639.0,Encerrado
PROC-2026-01594,2018-04-16,2022-04-11,1456,SP,Cível - Execução,373480.28,Possível,0.67,186740.14,61470.54,Encerrado
PROC-2026-01595,2019-10-15,2024-09-28,1810,SP,Cível - Execução,328219.22,Provável,0.74,241670.26,97376.85,Encerrado
PROC-2026-01596,2015-12-25,2020-04-17,1575,SP,Cível - Execução,294896.56,Provável,0.75,222445.58,83225.64,Ativo
PROC-2026-01597,2019-06-16,2025-02-16,2072,SP,Cível - Execução,320965.96,Provável,0.87,278207.91,126595.46,Ativo
PROC-2026-01598,2017-04-06,2031-03-24,5100,SP,Cível - Execução,85392.42,Provável,0.83,70744.51,122918.48,Encerrado
PROC-2026-01599,2017-11-04,2029-08-03,4290,SP,Cível - Execução,143115.56,Provável,0.73,103772.86,114664.47,Encerrado
PROC-2026-01600,2017-12-02,2026-06-14,3116,SP,Cível - Execução,153133.54,Provável,0.95,145101.21,144535.62,Ativo
PROC-2026-01601,2019-12-02,2035-06-05,5664,SP,Cível - Indenizatória,386304.05,Provável,0.86,331786.75,301938.28,Encerrado
PROC-2026-01602,2019-11-02,2032-06-12,4606,SP,Cível - Indenizatória,162787.75,Provável,0.96,156429.71,300889.82,Encerrado
PROC-2026-01603,2017-08-10,2023-08-29,2210,SP,Cível - Execução,405871.52,Provável,0.97,393254.27,83561.54,Encerrado
PROC-2026-01604,2016-01-04,2019-04-14,1196,SP,Cível - Outros,431739.77,Provável,0.74,321415.03,28256.75,Ativo
PROC-2026-01605,2015-02-13,2019-04-26,1533,SP,Cível - Outros,355545.3,Provável,0.91,324522.68,85297.31,Ativo
PROC-2026-01606,2019-09-08,2028-08-06,3255,SP,Cível - Indenizatória,99062.12,Provável,0.81,80594.88,89944.17,Ativo
PROC-2026-01607,2018-01-19,2038-01-22,7308,SP,Cível - Indenizatória,66693.35,Provável,0.92,61442.86,469221.29,Encerrado
PROC-2026-01608,2016-08-14,2026-07-31,3638,SP,Cível - Outros,92167.74,Provável,0.85,78557.29,182097.58,Encerrado
PROC-2026-01609,2017-10-28,2028-03-04,3780,SP,Cível - Indenizatória,498851.9,Provável,0.87,433806.22,166980.15,Encerrado
PROC-2026-01610,2017-05-01,2019-12-02,945,SP,Cível - Outros,77656.67,Provável,0.83,64076.05,51166.85,Encerrado
PROC-2026-01611,2016-02-17,2020-02-18,1462,SP,Cível - Execução,459954.31,Provável,0.92,425317.23,39303.85,Encerrado
PROC-2026-01612,2015-04-30,2023-02-17,2850,SP,Cível - Indenizatória,374699.9,Provável,0.76,285253.65,112897.59,Ativo
PROC-2026-01613,2016-12-06,2019-09-22,1020,SP,Cível - Execução,269830.82,Possível,0.63,134915.41,36324.95,Encerrado
PROC-2026-01614,2016-08-06,2019-12-07,1218,SP,Cível - Execução,401562.58,Possível,0.43,200781.29,65788.03,Ativo
PROC-2026-01615,2019-11-06,2028-12-29,3341,SP,Cível - Indenizatória,345668.67,Provável,0.89,307773.04,143043.09,Ativo
PROC-2026-01616,2019-09-13,2022-07-23,1044,SP,Cível - Execução,294366.55,Provável,0.73,216358.79,63779.73,Encerrado
PROC-2026-01617,2019-12-05,2025-06-24,2028,SP,Cível - Outros,383093.46,Provável,0.79,304198.57,128548.6,Ativo
PROC-2026-01618,2016-11-04,2021-11-07,1829,SP,Cível - Execução,69289.94,Provável,0.71,48936.26,86202.0,Ativo
PROC-2026-01619,2018-05-10,2022-02-18,1380,SP,Cível - Execução,198961.8,Provável,1.0,198190.48,86762.12,Encerrado
PROC-2026-01620,2019-04-29,2023-01-26,1368,SP,Cível - Execução,277470.62,Provável,0.95,262346.61,41341.34,Encerrado
PROC-2026-01621,2019-09-29,2022-07-18,1023,SP,Cível - Execução,455377.82,Possível,0.38,227688.91,44512.06,Encerrado
PROC-2026-01622,2016-02-06,2028-03-04,4410,SP,Cível - Execução,259568.16,Provável,0.73,188341.82,168986.91,Ativo
PROC-2026-01623,2017-02-04,2022-05-27,1938,SP,Cível - Execução,433189.19,Possível,0.31,216594.59,90333.53,Encerrado
